freq,time,overtone,range_used,data_source
-2.0582911243662241E+02,1.8260262203000000E+03,5th_freq,x,qcmi_sample
-2.0667919673770663E+02,1.8310760422999999E+03,5th_freq,x,qcmi_sample
-2.0607205613702536E+02,1.8361260867000001E+03,5th_freq,x,qcmi_sample
-2.0649576633796096E+02,1.8411830828000000E+03,5th_freq,x,qcmi_sample
-2.0595680773630733E+02,1.8462322194000001E+03,5th_freq,x,qcmi_sample
-2.0659006273746488E+02,1.8512748357000000E+03,5th_freq,x,qcmi_sample
-2.0699817233905199E+02,1.8563265876000000E+03,5th_freq,x,qcmi_sample
-2.0587909923866391E+02,1.8613667209000000E+03,5th_freq,x,qcmi_sample
-2.0640842783823609E+02,1.8664128075000001E+03,5th_freq,x,qcmi_sample
-2.0573715973645449E+02,1.8714628805000000E+03,5th_freq,x,qcmi_sample
-2.0669623553752896E+02,1.8765189028000000E+03,5th_freq,x,qcmi_sample
-2.0679017273709172E+02,1.8815527149000000E+03,5th_freq,x,qcmi_sample
-2.0679162103682759E+02,1.8865967267999999E+03,5th_freq,x,qcmi_sample
-2.0623903673887253E+02,1.8916401592000000E+03,5th_freq,x,qcmi_sample
-2.0606929943710568E+02,1.8966781023000001E+03,5th_freq,x,qcmi_sample
-2.0597524693608284E+02,1.9017127444000000E+03,5th_freq,x,qcmi_sample
-2.0633928613737223E+02,1.9067363593000000E+03,5th_freq,x,qcmi_sample
-2.0593575513735408E+02,1.9117752774999999E+03,5th_freq,x,qcmi_sample
-2.0683667703717947E+02,1.9168093624999999E+03,5th_freq,x,qcmi_sample
-2.0635469603911039E+02,1.9218569634000000E+03,5th_freq,x,qcmi_sample
-2.0642595583572984E+02,1.9269008246000001E+03,5th_freq,x,qcmi_sample
-2.0595028433576223E+02,1.9319490172999999E+03,5th_freq,x,qcmi_sample
-2.0625307663902640E+02,1.9369988662000001E+03,5th_freq,x,qcmi_sample
-2.0636148113757369E+02,1.9420418259000000E+03,5th_freq,x,qcmi_sample
-2.0653787493705752E+02,1.9470734797000000E+03,5th_freq,x,qcmi_sample
-2.0622873083874583E+02,1.9521179648000000E+03,5th_freq,x,qcmi_sample
-2.0708146573603159E+02,1.9571729124999999E+03,5th_freq,x,qcmi_sample
-2.0646691263839600E+02,1.9622251418999999E+03,5th_freq,x,qcmi_sample
-2.0663482163846493E+02,1.9672552152000001E+03,5th_freq,x,qcmi_sample
-2.0608729783818129E+02,1.9722952021999999E+03,5th_freq,x,qcmi_sample
-2.0654792903736239E+02,1.9773388193999999E+03,5th_freq,x,qcmi_sample
-2.0648902673646808E+02,1.9823824288999999E+03,5th_freq,x,qcmi_sample
-2.0701975053921345E+02,1.9874416681000000E+03,5th_freq,x,qcmi_sample
-2.0705206653848288E+02,1.9924856252000000E+03,5th_freq,x,qcmi_sample
-2.0614792683720589E+02,1.9975234989999999E+03,5th_freq,x,qcmi_sample
-2.7712343841046089E+02,8.8772408490000021E+02,7th_freq,x,qcmi_sample
-2.7551130000501871E+02,8.9276659959999995E+02,7th_freq,x,qcmi_sample
-2.7680130670964718E+02,8.9779882869999994E+02,7th_freq,x,qcmi_sample
-2.7442471120506525E+02,9.0283879060000004E+02,7th_freq,x,qcmi_sample
-2.7800375370681286E+02,9.0788876050000022E+02,7th_freq,x,qcmi_sample
-2.7596412140876055E+02,9.1293299340000021E+02,7th_freq,x,qcmi_sample
-2.7371578780561686E+02,9.1798290050000003E+02,7th_freq,x,qcmi_sample
-2.7773960901051760E+02,9.2302561540000011E+02,7th_freq,x,qcmi_sample
-2.7501176501065493E+02,9.2805779480000001E+02,7th_freq,x,qcmi_sample
-2.7444795550405973E+02,9.3308993560000010E+02,7th_freq,x,qcmi_sample
-2.7594500240683561E+02,9.3812358610000001E+02,7th_freq,x,qcmi_sample
-2.7504343340545893E+02,9.4317168479999998E+02,7th_freq,x,qcmi_sample
-2.7630386860668654E+02,9.4821627560000002E+02,7th_freq,x,qcmi_sample
-2.7678591490536928E+02,9.5326229390000003E+02,7th_freq,x,qcmi_sample
-2.7527680660784245E+02,9.5829711050000003E+02,7th_freq,x,qcmi_sample
-2.7578178460896009E+02,9.6334563690000004E+02,7th_freq,x,qcmi_sample
-2.7526981160789728E+02,9.6840455910000003E+02,7th_freq,x,qcmi_sample
-2.7461444661021238E+02,9.7345277990000000E+02,7th_freq,x,qcmi_sample
-2.7674722620844841E+02,9.7849297009999998E+02,7th_freq,x,qcmi_sample
-2.7414526440948248E+02,9.8353125799999998E+02,7th_freq,x,qcmi_sample
-2.7447664720565081E+02,9.8857980360000010E+02,7th_freq,x,qcmi_sample
-2.7345328240841627E+02,9.9361486509999997E+02,7th_freq,x,qcmi_sample
-2.7635659540444613E+02,9.9864985750000005E+02,7th_freq,x,qcmi_sample
-2.7485367530584330E+02,1.0036898082000000E+03,7th_freq,x,qcmi_sample
-2.7604538270831108E+02,1.0087298221000000E+03,7th_freq,x,qcmi_sample
-2.7691032131016254E+02,1.0137782087000001E+03,7th_freq,x,qcmi_sample
-2.7545766291022301E+02,1.0188282373000000E+03,7th_freq,x,qcmi_sample
-2.7409835550934082E+02,1.0238680025000000E+03,7th_freq,x,qcmi_sample
-2.7590953950583935E+02,1.0289062441999999E+03,7th_freq,x,qcmi_sample
-2.7604685880988842E+02,1.0339479105000000E+03,7th_freq,x,qcmi_sample
-2.7445109491050243E+02,1.0389921276000000E+03,7th_freq,x,qcmi_sample
-2.7364285090565681E+02,1.0440225436999999E+03,7th_freq,x,qcmi_sample
-2.7458957801014185E+02,1.0490720219000000E+03,7th_freq,x,qcmi_sample
-2.7439753980934620E+02,1.0541166014000000E+03,7th_freq,x,qcmi_sample
-2.7598356200754642E+02,1.0591626243999999E+03,7th_freq,x,qcmi_sample
-2.7724032540619373E+02,1.0642134938000002E+03,7th_freq,x,qcmi_sample
-2.7609129190444946E+02,1.0692497533999999E+03,7th_freq,x,qcmi_sample
-2.7630737380683422E+02,1.0742839386999999E+03,7th_freq,x,qcmi_sample
-2.7554030450433493E+02,1.0793332400000002E+03,7th_freq,x,qcmi_sample
-2.7601336820423603E+02,1.0843817223999999E+03,7th_freq,x,qcmi_sample
-2.7721566510945559E+02,1.0894214442000000E+03,7th_freq,x,qcmi_sample
-2.7773477120697498E+02,1.0944644601000000E+03,7th_freq,x,qcmi_sample
-2.7611320360749960E+02,1.0995152323000000E+03,7th_freq,x,qcmi_sample
-2.7449573960900307E+02,1.1045582758000000E+03,7th_freq,x,qcmi_sample
-2.7426407900452614E+02,1.1096182180000001E+03,7th_freq,x,qcmi_sample
-2.7584258791059256E+02,1.1146742215000002E+03,7th_freq,x,qcmi_sample
-2.7695793730765581E+02,1.1197295331000000E+03,7th_freq,x,qcmi_sample
-2.7560962950438261E+02,1.1247695397000000E+03,7th_freq,x,qcmi_sample
-2.7701809141039848E+02,1.1298167917999999E+03,7th_freq,x,qcmi_sample
-2.7767948450893164E+02,1.1348584975000001E+03,7th_freq,x,qcmi_sample
-2.7617932950705290E+02,1.1398926441999999E+03,7th_freq,x,qcmi_sample
-2.7610303241014481E+02,1.1449459661000001E+03,7th_freq,x,qcmi_sample
-2.7661319930851460E+02,1.1499774156000001E+03,7th_freq,x,qcmi_sample
-2.7688118780404329E+02,1.1550287378999999E+03,7th_freq,x,qcmi_sample
-2.7775708480924368E+02,1.1600672513000000E+03,7th_freq,x,qcmi_sample
-2.7513063731044525E+02,1.1651081555999999E+03,7th_freq,x,qcmi_sample
-2.7542253290861845E+02,1.1701529158000001E+03,7th_freq,x,qcmi_sample
-2.7631368010491133E+02,1.1751874644000000E+03,7th_freq,x,qcmi_sample
-2.7689717120677238E+02,1.1802371172999999E+03,7th_freq,x,qcmi_sample
-2.7532797200977802E+02,1.1852820466000001E+03,7th_freq,x,qcmi_sample
-2.7543795310705900E+02,1.1903309747000001E+03,7th_freq,x,qcmi_sample
-2.7705916080623865E+02,1.1953788305000000E+03,7th_freq,x,qcmi_sample
-2.7653749210387468E+02,1.2004108013000000E+03,7th_freq,x,qcmi_sample
-2.7672325120866299E+02,1.2054659916000001E+03,7th_freq,x,qcmi_sample
-2.7675568380951881E+02,1.2105223599000001E+03,7th_freq,x,qcmi_sample
-2.7616326330602169E+02,1.2155654520000001E+03,7th_freq,x,qcmi_sample
-2.7665759810805321E+02,1.2206096837000000E+03,7th_freq,x,qcmi_sample
-2.7735130921006203E+02,1.2256426515999999E+03,7th_freq,x,qcmi_sample
-2.7728050610423088E+02,1.2306989676000001E+03,7th_freq,x,qcmi_sample
-2.7714537880569696E+02,1.2357581491000001E+03,7th_freq,x,qcmi_sample
-2.7858131190389395E+02,1.2407956313000000E+03,7th_freq,x,qcmi_sample
-2.7697106880694628E+02,1.2458377456999999E+03,7th_freq,x,qcmi_sample
-2.7682366960495710E+02,1.2508789976000000E+03,7th_freq,x,qcmi_sample
-2.7892560821026564E+02,1.2559189962000000E+03,7th_freq,x,qcmi_sample
-2.7478784140944481E+02,1.2609692022000002E+03,7th_freq,x,qcmi_sample
-2.7481113700568682E+02,1.2660091973000001E+03,7th_freq,x,qcmi_sample
-2.7652985550463200E+02,1.2710434157000000E+03,7th_freq,x,qcmi_sample
-2.7538834940642118E+02,1.2760778877000000E+03,7th_freq,x,qcmi_sample
-2.7674733920395374E+02,1.2811079141000000E+03,7th_freq,x,qcmi_sample
-2.7751386091113091E+02,1.2861503186000000E+03,7th_freq,x,qcmi_sample
-2.7820779021084309E+02,1.2912039536000000E+03,7th_freq,x,qcmi_sample
-2.7755977980792522E+02,1.2962572244000000E+03,7th_freq,x,qcmi_sample
-2.7764586300402880E+02,1.3012873406000001E+03,7th_freq,x,qcmi_sample
-2.7801056220382446E+02,1.3063219626000000E+03,7th_freq,x,qcmi_sample
-2.7694518170505762E+02,1.3113644360999999E+03,7th_freq,x,qcmi_sample
-2.7776116130501032E+02,1.3163984981999999E+03,7th_freq,x,qcmi_sample
-2.7502330300956964E+02,1.3214384895999999E+03,7th_freq,x,qcmi_sample
-2.7832608440518374E+02,1.3264791419999999E+03,7th_freq,x,qcmi_sample
-2.7647439441084862E+02,1.3315354671000000E+03,7th_freq,x,qcmi_sample
-2.7900362210720778E+02,1.3365918979999999E+03,7th_freq,x,qcmi_sample
-2.7623852940648794E+02,1.3416457267000001E+03,7th_freq,x,qcmi_sample
-2.7992593290656805E+02,1.3466813277000001E+03,7th_freq,x,qcmi_sample
-2.7797603710740805E+02,1.3517140847000001E+03,7th_freq,x,qcmi_sample
-2.7742283470928669E+02,1.3567606055000001E+03,7th_freq,x,qcmi_sample
-2.7751779060810804E+02,1.3618032747000000E+03,7th_freq,x,qcmi_sample
-2.7630329410731792E+02,1.3668474151999999E+03,7th_freq,x,qcmi_sample
-2.7975897490978241E+02,1.3719008954000001E+03,7th_freq,x,qcmi_sample
-2.7758912380784750E+02,1.3769552314000000E+03,7th_freq,x,qcmi_sample
-2.7770914010703564E+02,1.3820020755000000E+03,7th_freq,x,qcmi_sample
-2.7729682460427284E+02,1.3870455594000000E+03,7th_freq,x,qcmi_sample
-2.7790416960418224E+02,1.3921005471000001E+03,7th_freq,x,qcmi_sample
-2.7766135660558933E+02,1.3971442170000000E+03,7th_freq,x,qcmi_sample
-2.7750024031102657E+02,1.4021802332000000E+03,7th_freq,x,qcmi_sample
-2.7859289360791445E+02,1.4072256781999999E+03,7th_freq,x,qcmi_sample
-2.7808129790425301E+02,1.4122595128999999E+03,7th_freq,x,qcmi_sample
-2.7962399610877043E+02,1.4172900129000000E+03,7th_freq,x,qcmi_sample
-2.7715433320403093E+02,1.4223239481999999E+03,7th_freq,x,qcmi_sample
-2.7842322690784925E+02,1.4273682601999999E+03,7th_freq,x,qcmi_sample
-2.7825002481043339E+02,1.4324196381000002E+03,7th_freq,x,qcmi_sample
-2.7768024510890245E+02,1.4374675893000001E+03,7th_freq,x,qcmi_sample
-2.7819027360528708E+02,1.4425159349999999E+03,7th_freq,x,qcmi_sample
-2.7821279850602150E+02,1.4475702965000000E+03,7th_freq,x,qcmi_sample
-2.7803506460785866E+02,1.4526282911999999E+03,7th_freq,x,qcmi_sample
-2.7979168010503054E+02,1.4576720458000000E+03,7th_freq,x,qcmi_sample
-2.7922330901026726E+02,1.4627120367000000E+03,7th_freq,x,qcmi_sample
-2.7818442120403046E+02,1.4677589125000000E+03,7th_freq,x,qcmi_sample
-2.7810385530441999E+02,1.4728042293000001E+03,7th_freq,x,qcmi_sample
-2.7747086150944239E+02,1.4778459853000002E+03,7th_freq,x,qcmi_sample
-2.7895320031046867E+02,1.4829001893000000E+03,7th_freq,x,qcmi_sample
-2.7736322880536318E+02,1.4879434083000001E+03,7th_freq,x,qcmi_sample
-2.8026511390507221E+02,1.4929879146000001E+03,7th_freq,x,qcmi_sample
-2.7890102300792933E+02,1.4980382124000000E+03,7th_freq,x,qcmi_sample
-2.7896710281074047E+02,1.5030913390000001E+03,7th_freq,x,qcmi_sample
-2.7922486160695559E+02,1.5081480833000001E+03,7th_freq,x,qcmi_sample
-2.7809971300512552E+02,1.5131928429000000E+03,7th_freq,x,qcmi_sample
-2.7908514411002398E+02,1.5182278372999999E+03,7th_freq,x,qcmi_sample
-2.7821834300458431E+02,1.5232607125000000E+03,7th_freq,x,qcmi_sample
-2.7742633380740881E+02,1.5283049311000000E+03,7th_freq,x,qcmi_sample
-2.7904670710861683E+02,1.5333548552000000E+03,7th_freq,x,qcmi_sample
-2.7894420731067657E+02,1.5383884532000000E+03,7th_freq,x,qcmi_sample
-2.7937990190833807E+02,1.5434275962000002E+03,7th_freq,x,qcmi_sample
-2.7771143240481609E+02,1.5484577135000000E+03,7th_freq,x,qcmi_sample
-2.7807501091063023E+02,1.5535045551999999E+03,7th_freq,x,qcmi_sample
-2.7975478620827198E+02,1.5585426602000000E+03,7th_freq,x,qcmi_sample
-2.7744312191009521E+02,1.5635866258000001E+03,7th_freq,x,qcmi_sample
-2.7712188190966845E+02,1.5686208696000001E+03,7th_freq,x,qcmi_sample
-2.7921928790956736E+02,1.5736805592000001E+03,7th_freq,x,qcmi_sample
-2.7787473770976067E+02,1.5787245746999999E+03,7th_freq,x,qcmi_sample
-2.7942543270438910E+02,1.5837566339000000E+03,7th_freq,x,qcmi_sample
-2.7823072210699320E+02,1.5888066481000001E+03,7th_freq,x,qcmi_sample
-2.7846431360393763E+02,1.5938550204000001E+03,7th_freq,x,qcmi_sample
-2.7639012780785561E+02,1.5988950295000000E+03,7th_freq,x,qcmi_sample
-2.7816351471096277E+02,1.6039435774000001E+03,7th_freq,x,qcmi_sample
-2.7818820000439882E+02,1.6089927219000001E+03,7th_freq,x,qcmi_sample
-2.7777004160732031E+02,1.6140230729000000E+03,7th_freq,x,qcmi_sample
-2.7967528031021362E+02,1.6190597623000001E+03,7th_freq,x,qcmi_sample
-2.7896056161075830E+02,1.6241087206000000E+03,7th_freq,x,qcmi_sample
-2.7800395131111145E+02,1.6291489393000002E+03,7th_freq,x,qcmi_sample
-2.7972439251095057E+02,1.6341967878000000E+03,7th_freq,x,qcmi_sample
-2.7879370000958443E+02,1.6392563445000001E+03,7th_freq,x,qcmi_sample
-2.7932303040474653E+02,1.6443133468000001E+03,7th_freq,x,qcmi_sample
-2.7877751310914755E+02,1.6493630446000000E+03,7th_freq,x,qcmi_sample
-2.7834947291016579E+02,1.6544031448999999E+03,7th_freq,x,qcmi_sample
-2.7883836700767279E+02,1.6594471647000000E+03,7th_freq,x,qcmi_sample
-2.7868660760670900E+02,1.6645805760999999E+03,7th_freq,x,qcmi_sample
-2.7757478340715170E+02,1.6696293169999999E+03,7th_freq,x,qcmi_sample
-2.7944559720903635E+02,1.6746724561000001E+03,7th_freq,x,qcmi_sample
-2.7855487080663443E+02,1.6797123348000000E+03,7th_freq,x,qcmi_sample
-2.7956788630783558E+02,1.6847594572000000E+03,7th_freq,x,qcmi_sample
-2.8018754100799561E+02,1.6898041950000002E+03,7th_freq,x,qcmi_sample
-2.7835433780401945E+02,1.6948416069000000E+03,7th_freq,x,qcmi_sample
-2.7795618690550327E+02,1.6998906531000000E+03,7th_freq,x,qcmi_sample
-2.7921093130856752E+02,1.7049389964000000E+03,7th_freq,x,qcmi_sample
-2.7935104440897703E+02,1.7099931773000001E+03,7th_freq,x,qcmi_sample
-2.7944962380826473E+02,1.7150525944999999E+03,7th_freq,x,qcmi_sample
-2.7975602130591869E+02,1.7201048335999999E+03,7th_freq,x,qcmi_sample
-2.8108030280470848E+02,1.7251485677000001E+03,7th_freq,x,qcmi_sample
-2.7981992970407009E+02,1.7301956631000000E+03,7th_freq,x,qcmi_sample
-2.7936852480471134E+02,1.7352395729000000E+03,7th_freq,x,qcmi_sample
-2.8028193290531635E+02,1.7402853578000002E+03,7th_freq,x,qcmi_sample
-2.7845077470690006E+02,1.7453181579000000E+03,7th_freq,x,qcmi_sample
-2.8042842620611191E+02,1.7503567160000000E+03,7th_freq,x,qcmi_sample
-2.7985481511056423E+02,1.7553973790000000E+03,7th_freq,x,qcmi_sample
-2.7868846181035042E+02,1.7604473370000001E+03,7th_freq,x,qcmi_sample
-2.7915572370588774E+02,1.7654909261000000E+03,7th_freq,x,qcmi_sample
-2.7949169480800629E+02,1.7705300038000000E+03,7th_freq,x,qcmi_sample
-2.7966282970458269E+02,1.7755694678000000E+03,7th_freq,x,qcmi_sample
-2.7998010440915823E+02,1.7806250775999999E+03,7th_freq,x,qcmi_sample
-2.7804156130552286E+02,1.7856670188000001E+03,7th_freq,x,qcmi_sample
-2.7978498660773039E+02,1.7907017651000001E+03,7th_freq,x,qcmi_sample
-2.7899787380546326E+02,1.7957424685000001E+03,7th_freq,x,qcmi_sample
-2.8054276300966740E+02,1.8007812084000000E+03,7th_freq,x,qcmi_sample
-2.8081231180578470E+02,1.8058212329000000E+03,7th_freq,x,qcmi_sample
-2.8087823411077261E+02,1.8108809168000000E+03,7th_freq,x,qcmi_sample
-2.8075329660624266E+02,1.8159277122000001E+03,7th_freq,x,qcmi_sample
-2.7919284390658140E+02,1.8209728531999999E+03,7th_freq,x,qcmi_sample
-2.8168785391002893E+02,1.8260262203000000E+03,7th_freq,x,qcmi_sample
-2.8125002020597458E+02,1.8310760422999999E+03,7th_freq,x,qcmi_sample
-2.8242867390811443E+02,1.8361260867000001E+03,7th_freq,x,qcmi_sample
-2.7880176980793482E+02,1.8411830828000000E+03,7th_freq,x,qcmi_sample
-2.8243561600893736E+02,1.8462322194000001E+03,7th_freq,x,qcmi_sample
-2.8149660670757294E+02,1.8512748357000000E+03,7th_freq,x,qcmi_sample
-2.7987213630974293E+02,1.8563265876000000E+03,7th_freq,x,qcmi_sample
-2.7920015820860863E+02,1.8613667209000000E+03,7th_freq,x,qcmi_sample
-2.7910136170685286E+02,1.8664128075000001E+03,7th_freq,x,qcmi_sample
-2.7894196251034737E+02,1.8714628805000000E+03,7th_freq,x,qcmi_sample
-2.8043999790400267E+02,1.8765189028000000E+03,7th_freq,x,qcmi_sample
-2.7870577670633799E+02,1.8815527149000000E+03,7th_freq,x,qcmi_sample
-2.8006889690458775E+02,1.8865967267999999E+03,7th_freq,x,qcmi_sample
-2.7876109910756350E+02,1.8916401592000000E+03,7th_freq,x,qcmi_sample
-2.7987187080830336E+02,1.8966781023000001E+03,7th_freq,x,qcmi_sample
-2.8003241200745106E+02,1.9017127444000000E+03,7th_freq,x,qcmi_sample
-2.7981663470715284E+02,1.9067363593000000E+03,7th_freq,x,qcmi_sample
-2.7963890580832958E+02,1.9117752774999999E+03,7th_freq,x,qcmi_sample
-2.7928868300467730E+02,1.9168093624999999E+03,7th_freq,x,qcmi_sample
-2.7883665140718222E+02,1.9218569634000000E+03,7th_freq,x,qcmi_sample
-2.8037121590971947E+02,1.9269008246000001E+03,7th_freq,x,qcmi_sample
-2.8034372470527887E+02,1.9319490172999999E+03,7th_freq,x,qcmi_sample
-2.8117419670522213E+02,1.9369988662000001E+03,7th_freq,x,qcmi_sample
-2.8101928030699486E+02,1.9420418259000000E+03,7th_freq,x,qcmi_sample
-2.7966639100760221E+02,1.9470734797000000E+03,7th_freq,x,qcmi_sample
-2.7889200800657272E+02,1.9521179648000000E+03,7th_freq,x,qcmi_sample
-2.8011869081109762E+02,1.9571729124999999E+03,7th_freq,x,qcmi_sample
-2.8042809651046991E+02,1.9622251418999999E+03,7th_freq,x,qcmi_sample
-2.7840502911061049E+02,1.9672552152000001E+03,7th_freq,x,qcmi_sample
-2.7951810681074858E+02,1.9722952021999999E+03,7th_freq,x,qcmi_sample
-2.7991368851065641E+02,1.9773388193999999E+03,7th_freq,x,qcmi_sample
-2.7900245311111206E+02,1.9823824288999999E+03,7th_freq,x,qcmi_sample
-2.7970861970633268E+02,1.9874416681000000E+03,7th_freq,x,qcmi_sample
-2.7910991510748863E+02,1.9924856252000000E+03,7th_freq,x,qcmi_sample
-2.8190175310522318E+02,1.9975234989999999E+03,7th_freq,x,qcmi_sample
-3.5318599305301905E+02,8.8772408490000021E+02,9th_freq,x,qcmi_sample
-3.4661616704612970E+02,8.9276659959999995E+02,9th_freq,x,qcmi_sample
-3.4017001214623446E+02,8.9779882869999994E+02,9th_freq,x,qcmi_sample
-3.5094830285012722E+02,9.0283879060000004E+02,9th_freq,x,qcmi_sample
-3.4663880124688148E+02,9.0788876050000022E+02,9th_freq,x,qcmi_sample
-3.5238915695250034E+02,9.1293299340000021E+02,9th_freq,x,qcmi_sample
-3.4552910204976803E+02,9.1798290050000003E+02,9th_freq,x,qcmi_sample
-3.5099538435041904E+02,9.2302561540000011E+02,9th_freq,x,qcmi_sample
-3.4508929745107889E+02,9.2805779480000001E+02,9th_freq,x,qcmi_sample
-3.4842049135267735E+02,9.3308993560000010E+02,9th_freq,x,qcmi_sample
-3.4374483515322208E+02,9.3812358610000001E+02,9th_freq,x,qcmi_sample
-3.4719478525221348E+02,9.4317168479999998E+02,9th_freq,x,qcmi_sample
-3.5217678664624685E+02,9.4821627560000002E+02,9th_freq,x,qcmi_sample
-3.5355595905333757E+02,9.5326229390000003E+02,9th_freq,x,qcmi_sample
-3.4944445665180683E+02,9.5829711050000003E+02,9th_freq,x,qcmi_sample
-3.5001180434972048E+02,9.6334563690000004E+02,9th_freq,x,qcmi_sample
-3.4281704814732075E+02,9.6840455910000003E+02,9th_freq,x,qcmi_sample
-3.4569877634942526E+02,9.7345277990000000E+02,9th_freq,x,qcmi_sample
-3.4878093685209751E+02,9.7849297009999998E+02,9th_freq,x,qcmi_sample
-3.5053033935278654E+02,9.8353125799999998E+02,9th_freq,x,qcmi_sample
-3.5153635705262423E+02,9.8857980360000010E+02,9th_freq,x,qcmi_sample
-3.4743380255252123E+02,9.9361486509999997E+02,9th_freq,x,qcmi_sample
-3.4993570754677057E+02,9.9864985750000005E+02,9th_freq,x,qcmi_sample
-3.4842075134813786E+02,1.0036898082000000E+03,9th_freq,x,qcmi_sample
-3.5100795854628086E+02,1.0087298221000000E+03,9th_freq,x,qcmi_sample
-3.5022330494970083E+02,1.0137782087000001E+03,9th_freq,x,qcmi_sample
-3.5012702865153551E+02,1.0188282373000000E+03,9th_freq,x,qcmi_sample
-3.4902666655182838E+02,1.0238680025000000E+03,9th_freq,x,qcmi_sample
-3.5033990454673767E+02,1.0289062441999999E+03,9th_freq,x,qcmi_sample
-3.4473402194678783E+02,1.0339479105000000E+03,9th_freq,x,qcmi_sample
-3.4712536224722862E+02,1.0389921276000000E+03,9th_freq,x,qcmi_sample
-3.4857002984732389E+02,1.0440225436999999E+03,9th_freq,x,qcmi_sample
-3.4620070724934340E+02,1.0490720219000000E+03,9th_freq,x,qcmi_sample
-3.5131551705300808E+02,1.0541166014000000E+03,9th_freq,x,qcmi_sample
-3.5097690845280886E+02,1.0591626243999999E+03,9th_freq,x,qcmi_sample
-3.5054612915217882E+02,1.0642134938000002E+03,9th_freq,x,qcmi_sample
-3.4837081994861364E+02,1.0692497533999999E+03,9th_freq,x,qcmi_sample
-3.4563339485228062E+02,1.0742839386999999E+03,9th_freq,x,qcmi_sample
-3.5011474754661322E+02,1.0793332400000002E+03,9th_freq,x,qcmi_sample
-3.4723235955089331E+02,1.0843817223999999E+03,9th_freq,x,qcmi_sample
-3.5119217275083065E+02,1.0894214442000000E+03,9th_freq,x,qcmi_sample
-3.5137452834844589E+02,1.0944644601000000E+03,9th_freq,x,qcmi_sample
-3.5161072935163975E+02,1.0995152323000000E+03,9th_freq,x,qcmi_sample
-3.5070220434665680E+02,1.1045582758000000E+03,9th_freq,x,qcmi_sample
-3.5233508864790201E+02,1.1096182180000001E+03,9th_freq,x,qcmi_sample
-3.4925327544659376E+02,1.1146742215000002E+03,9th_freq,x,qcmi_sample
-3.4414306534826761E+02,1.1197295331000000E+03,9th_freq,x,qcmi_sample
-3.5134672325104475E+02,1.1247695397000000E+03,9th_freq,x,qcmi_sample
-3.4976583915203810E+02,1.1298167917999999E+03,9th_freq,x,qcmi_sample
-3.4972956644743681E+02,1.1348584975000001E+03,9th_freq,x,qcmi_sample
-3.4848440705239773E+02,1.1398926441999999E+03,9th_freq,x,qcmi_sample
-3.4569044224917889E+02,1.1449459661000001E+03,9th_freq,x,qcmi_sample
-3.4799406734853983E+02,1.1499774156000001E+03,9th_freq,x,qcmi_sample
-3.5006258314847946E+02,1.1550287378999999E+03,9th_freq,x,qcmi_sample
-3.5096106624603271E+02,1.1600672513000000E+03,9th_freq,x,qcmi_sample
-3.4954404044896364E+02,1.1651081555999999E+03,9th_freq,x,qcmi_sample
-3.5250370554625988E+02,1.1701529158000001E+03,9th_freq,x,qcmi_sample
-3.4419810734689241E+02,1.1751874644000000E+03,9th_freq,x,qcmi_sample
-3.5620597714930773E+02,1.1802371172999999E+03,9th_freq,x,qcmi_sample
-3.4636015885323286E+02,1.1852820466000001E+03,9th_freq,x,qcmi_sample
-3.5335497075319290E+02,1.1903309747000001E+03,9th_freq,x,qcmi_sample
-3.5012859734892845E+02,1.1953788305000000E+03,9th_freq,x,qcmi_sample
-3.4736557745188475E+02,1.2004108013000000E+03,9th_freq,x,qcmi_sample
-3.5328650785237551E+02,1.2054659916000001E+03,9th_freq,x,qcmi_sample
-3.5197036364674568E+02,1.2105223599000001E+03,9th_freq,x,qcmi_sample
-3.5165416315197945E+02,1.2155654520000001E+03,9th_freq,x,qcmi_sample
-3.5349310965090990E+02,1.2206096837000000E+03,9th_freq,x,qcmi_sample
-3.4985658655315638E+02,1.2256426515999999E+03,9th_freq,x,qcmi_sample
-3.5234580264985561E+02,1.2306989676000001E+03,9th_freq,x,qcmi_sample
-3.5017421095073223E+02,1.2357581491000001E+03,9th_freq,x,qcmi_sample
-3.4787833374738693E+02,1.2407956313000000E+03,9th_freq,x,qcmi_sample
-3.4894360724836588E+02,1.2458377456999999E+03,9th_freq,x,qcmi_sample
-3.5368494144827127E+02,1.2508789976000000E+03,9th_freq,x,qcmi_sample
-3.5239750704914326E+02,1.2559189962000000E+03,9th_freq,x,qcmi_sample
-3.5662498974800110E+02,1.2609692022000002E+03,9th_freq,x,qcmi_sample
-3.5276553504914045E+02,1.2660091973000001E+03,9th_freq,x,qcmi_sample
-3.5354182965308428E+02,1.2710434157000000E+03,9th_freq,x,qcmi_sample
-3.5761767344921827E+02,1.2760778877000000E+03,9th_freq,x,qcmi_sample
-3.5645120164752007E+02,1.2811079141000000E+03,9th_freq,x,qcmi_sample
-3.5018905925005674E+02,1.2861503186000000E+03,9th_freq,x,qcmi_sample
-3.5102659065276384E+02,1.2912039536000000E+03,9th_freq,x,qcmi_sample
-3.5113520155102015E+02,1.2962572244000000E+03,9th_freq,x,qcmi_sample
-3.4904436914622784E+02,1.3012873406000001E+03,9th_freq,x,qcmi_sample
-3.4569638314843178E+02,1.3063219626000000E+03,9th_freq,x,qcmi_sample
-3.5347729945182800E+02,1.3113644360999999E+03,9th_freq,x,qcmi_sample
