freq,time,overtone,range_used,data_source
-51.66991809010506,1175.1874644,fundamental_freq,x,qcmi_sample
-51.68811435997486,1180.2371173000001,fundamental_freq,x,qcmi_sample
-51.699007839895785,1185.2820466,fundamental_freq,x,qcmi_sample
-51.573689620010555,1190.3309747,fundamental_freq,x,qcmi_sample
-51.6127190804109,1195.3788305,fundamental_freq,x,qcmi_sample
-51.731242690235376,1200.4108013,fundamental_freq,x,qcmi_sample
-51.64936138037592,1205.4659916,fundamental_freq,x,qcmi_sample
-51.67062417976558,1210.5223599,fundamental_freq,x,qcmi_sample
-51.71900274977088,1215.565452,fundamental_freq,x,qcmi_sample
-51.63832987006754,1220.6096837,fundamental_freq,x,qcmi_sample
-51.522379480302334,1225.6426516000001,fundamental_freq,x,qcmi_sample
-51.57947366964072,1230.6989676,fundamental_freq,x,qcmi_sample
-51.63205735012889,1235.7581491,fundamental_freq,x,qcmi_sample
-51.79444658011198,1240.7956313,fundamental_freq,x,qcmi_sample
-51.718422120437026,1245.8377457000001,fundamental_freq,x,qcmi_sample
-51.72665731981397,1250.8789976,fundamental_freq,x,qcmi_sample
-51.617440190166235,1255.9189962,fundamental_freq,x,qcmi_sample
-51.578767959959805,1260.9692022000002,fundamental_freq,x,qcmi_sample
-51.686743210069835,1266.0091973,fundamental_freq,x,qcmi_sample
-51.71359604038298,1271.0434157,fundamental_freq,x,qcmi_sample
-51.60456764977425,1276.0778877,fundamental_freq,x,qcmi_sample
-51.74978634994477,1281.1079141,fundamental_freq,x,qcmi_sample
-51.594630129635334,1286.1503186,fundamental_freq,x,qcmi_sample
-51.62879871018231,1291.2039536,fundamental_freq,x,qcmi_sample
-51.59195354022086,1296.2572244,fundamental_freq,x,qcmi_sample
-51.625351400114596,1301.2873406,fundamental_freq,x,qcmi_sample
-51.76331781037152,1306.3219626,fundamental_freq,x,qcmi_sample
-51.58701447956264,1311.3644361000001,fundamental_freq,x,qcmi_sample
-51.7161386301741,1316.3984982,fundamental_freq,x,qcmi_sample
-51.61136380024254,1321.4384896000001,fundamental_freq,x,qcmi_sample
-51.804862489923835,1326.4791420000001,fundamental_freq,x,qcmi_sample
-51.726723429746926,1331.5354671,fundamental_freq,x,qcmi_sample
-51.6354696303606,1336.5918980000001,fundamental_freq,x,qcmi_sample
-51.68591427989304,1341.6457267,fundamental_freq,x,qcmi_sample
-51.59409001003951,1346.6813277,fundamental_freq,x,qcmi_sample
-51.74059078004211,1351.7140847,fundamental_freq,x,qcmi_sample
-51.783572849817574,1356.7606055,fundamental_freq,x,qcmi_sample
-51.85791307967156,1361.8032747,fundamental_freq,x,qcmi_sample
-51.6358702396974,1366.8474152000001,fundamental_freq,x,qcmi_sample
-51.575321320444345,1371.9008954,fundamental_freq,x,qcmi_sample
-51.69374669995159,1376.9552314,fundamental_freq,x,qcmi_sample
-51.659158759750426,1382.0020755,fundamental_freq,x,qcmi_sample
-51.60332688037306,1387.0455594,fundamental_freq,x,qcmi_sample
-51.92176816985011,1392.1005471,fundamental_freq,x,qcmi_sample
-51.66255593020469,1397.144217,fundamental_freq,x,qcmi_sample
-51.86820483021438,1402.1802332,fundamental_freq,x,qcmi_sample
-51.80723877996206,1407.2256782,fundamental_freq,x,qcmi_sample
-51.79209653008729,1412.2595129000001,fundamental_freq,x,qcmi_sample
-51.52260897960514,1417.2900129,fundamental_freq,x,qcmi_sample
-51.86204558983445,1422.3239482000001,fundamental_freq,x,qcmi_sample
-51.59331365954131,1427.3682602000001,fundamental_freq,x,qcmi_sample
-51.57902591023594,1432.4196381000002,fundamental_freq,x,qcmi_sample
-51.74905223958194,1437.4675893,fundamental_freq,x,qcmi_sample
-51.65746518969536,1442.5159350000001,fundamental_freq,x,qcmi_sample
-51.821965700015426,1447.5702965,fundamental_freq,x,qcmi_sample
-51.68154757004231,1452.6282912000001,fundamental_freq,x,qcmi_sample
-51.72019395977259,1457.6720458,fundamental_freq,x,qcmi_sample
-51.698601430282,1462.7120367,fundamental_freq,x,qcmi_sample
-51.648141000419855,1467.7589125,fundamental_freq,x,qcmi_sample
-51.755857969634235,1472.8042293,fundamental_freq,x,qcmi_sample
-51.63371125981212,1477.8459853000002,fundamental_freq,x,qcmi_sample
-51.726288760080934,1482.9001893,fundamental_freq,x,qcmi_sample
-51.829174620099366,1487.9434083,fundamental_freq,x,qcmi_sample
-51.66973728034645,1492.9879146,fundamental_freq,x,qcmi_sample
-51.88404794037342,1498.0382124,fundamental_freq,x,qcmi_sample
-51.83617534022778,1503.091339,fundamental_freq,x,qcmi_sample
-51.765103260055184,1508.1480833,fundamental_freq,x,qcmi_sample
-51.66307144984603,1513.1928429,fundamental_freq,x,qcmi_sample
-51.758356279693544,1518.2278373000001,fundamental_freq,x,qcmi_sample
-51.80024147965014,1523.2607125,fundamental_freq,x,qcmi_sample
-51.67542941030115,1528.3049311,fundamental_freq,x,qcmi_sample
-51.79299345985055,1533.3548552,fundamental_freq,x,qcmi_sample
-51.84337039012462,1538.3884532,fundamental_freq,x,qcmi_sample
-51.75291800964624,1543.4275962000002,fundamental_freq,x,qcmi_sample
-51.829661229625344,1548.4577135,fundamental_freq,x,qcmi_sample
-51.79292300995439,1553.5045552000001,fundamental_freq,x,qcmi_sample
-51.6479664798826,1558.5426602,fundamental_freq,x,qcmi_sample
-51.76793246995658,1563.5866258,fundamental_freq,x,qcmi_sample
-51.6487058699131,1568.6208696,fundamental_freq,x,qcmi_sample
-51.793205419555306,1573.6805592,fundamental_freq,x,qcmi_sample
-51.91467737965286,1578.7245747,fundamental_freq,x,qcmi_sample
-51.68166248034686,1583.7566339,fundamental_freq,x,qcmi_sample
-51.78758366033435,1588.8066481,fundamental_freq,x,qcmi_sample
-51.697509629651904,1593.8550204,fundamental_freq,x,qcmi_sample
-51.72558312024921,1598.8950295,fundamental_freq,x,qcmi_sample
-51.63867134042084,1603.9435774,fundamental_freq,x,qcmi_sample
-51.671821779571474,1608.9927219,fundamental_freq,x,qcmi_sample
-51.649292290210724,1614.0230729,fundamental_freq,x,qcmi_sample
-51.71642437018454,1619.0597623,fundamental_freq,x,qcmi_sample
-51.69002936966717,1624.1087206,fundamental_freq,x,qcmi_sample
-51.69954643957317,1629.1489393000002,fundamental_freq,x,qcmi_sample
-51.77768228016794,1634.1967878,fundamental_freq,x,qcmi_sample
-51.92175367008895,1639.2563445,fundamental_freq,x,qcmi_sample
-51.888187809847295,1644.3133468,fundamental_freq,x,qcmi_sample
-51.70363906957209,1649.3630446,fundamental_freq,x,qcmi_sample
-51.87280012015253,1654.4031449000001,fundamental_freq,x,qcmi_sample
-51.803438330069184,1659.4471647,fundamental_freq,x,qcmi_sample
-51.66978891007602,1664.5805761000001,fundamental_freq,x,qcmi_sample
-51.72117361985147,1669.6293170000001,fundamental_freq,x,qcmi_sample
-51.69683890044689,1674.6724561,fundamental_freq,x,qcmi_sample
-51.76126292999834,1679.7123348,fundamental_freq,x,qcmi_sample
-51.71332425996661,1684.7594572,fundamental_freq,x,qcmi_sample
-51.74918725993484,1689.8041950000002,fundamental_freq,x,qcmi_sample
-51.86988866981119,1694.8416069,fundamental_freq,x,qcmi_sample
-51.85683165024966,1699.8906531,fundamental_freq,x,qcmi_sample
-51.88845345005393,1704.9389964,fundamental_freq,x,qcmi_sample
-51.83884838037193,1709.9931773,fundamental_freq,x,qcmi_sample
-51.75318474043161,1715.0525945,fundamental_freq,x,qcmi_sample
-51.714663499966264,1720.1048336000001,fundamental_freq,x,qcmi_sample
-51.80636585969478,1725.1485677,fundamental_freq,x,qcmi_sample
-51.89865303039551,1730.1956631,fundamental_freq,x,qcmi_sample
-51.911664630286396,1735.2395729,fundamental_freq,x,qcmi_sample
-51.9048371296376,1740.2853578000002,fundamental_freq,x,qcmi_sample
-51.772986410185695,1745.3181579,fundamental_freq,x,qcmi_sample
-51.6248664399609,1750.356716,fundamental_freq,x,qcmi_sample
-51.802440729923546,1755.397379,fundamental_freq,x,qcmi_sample
-51.741209289990366,1760.447337,fundamental_freq,x,qcmi_sample
-51.8118320601061,1765.4909261,fundamental_freq,x,qcmi_sample
-51.671170639805496,1770.5300038,fundamental_freq,x,qcmi_sample
-51.69205662980676,1775.5694678,fundamental_freq,x,qcmi_sample
-51.875055680051446,1780.6250776,fundamental_freq,x,qcmi_sample
-51.72030931990594,1785.6670188,fundamental_freq,x,qcmi_sample
-51.72513200994581,1790.7017651,fundamental_freq,x,qcmi_sample
-51.87888132967055,1795.7424685,fundamental_freq,x,qcmi_sample
-51.70809791982174,1800.7812084,fundamental_freq,x,qcmi_sample
-52.00123270973563,1805.8212329,fundamental_freq,x,qcmi_sample
-51.84894143976271,1810.8809168,fundamental_freq,x,qcmi_sample
-51.88082247041166,1815.9277122,fundamental_freq,x,qcmi_sample
-51.80050433985889,1820.9728532000001,fundamental_freq,x,qcmi_sample
-51.8055775295943,1826.0262203,fundamental_freq,x,qcmi_sample
-51.79482791014016,1831.0760423000002,fundamental_freq,x,qcmi_sample
-51.7014897800982,1836.1260867,fundamental_freq,x,qcmi_sample
-51.75875565037131,1841.1830828,fundamental_freq,x,qcmi_sample
-51.95029191020876,1846.2322194,fundamental_freq,x,qcmi_sample
-51.78899812977761,1851.2748357,fundamental_freq,x,qcmi_sample
-51.86759542953223,1856.3265876,fundamental_freq,x,qcmi_sample
-51.7389799002558,1861.3667209,fundamental_freq,x,qcmi_sample
-51.816464870236814,1866.4128075,fundamental_freq,x,qcmi_sample
-51.73733409959823,1871.4628805,fundamental_freq,x,qcmi_sample
-51.80245712026954,1876.5189028,fundamental_freq,x,qcmi_sample
-51.90848731994629,1881.5527149,fundamental_freq,x,qcmi_sample
-51.83012664038688,1886.5967268,fundamental_freq,x,qcmi_sample
-51.828623100183904,1891.6401592,fundamental_freq,x,qcmi_sample
-51.7225178303197,1896.6781023,fundamental_freq,x,qcmi_sample
-51.909278159961104,1901.7127444,fundamental_freq,x,qcmi_sample
-51.91380248963833,1906.7363593,fundamental_freq,x,qcmi_sample
-51.782448429614305,1911.7752775000001,fundamental_freq,x,qcmi_sample
-52.01992512028664,1916.8093625000001,fundamental_freq,x,qcmi_sample
-51.86929459031671,1921.8569634,fundamental_freq,x,qcmi_sample
-51.67577240988612,1926.9008246,fundamental_freq,x,qcmi_sample
-51.81382186990231,1931.9490173000002,fundamental_freq,x,qcmi_sample
-131.36581018194556,912.9329934000001,3rd_freq,x,qcmi_sample
-131.58388268202543,917.9829005,3rd_freq,x,qcmi_sample
-131.86429708264768,923.0256154000001,3rd_freq,x,qcmi_sample
-131.91371438279748,928.0577948,3rd_freq,x,qcmi_sample
-131.64456948265433,933.0899356000001,3rd_freq,x,qcmi_sample
-132.04471698217094,938.1235861,3rd_freq,x,qcmi_sample
-131.3486403822899,943.1716848000001,3rd_freq,x,qcmi_sample
-131.7017636820674,948.2162756,3rd_freq,x,qcmi_sample
-131.37530698254704,953.2622939,3rd_freq,x,qcmi_sample
-131.55998188257217,958.2971105,3rd_freq,x,qcmi_sample
-131.5680247824639,963.3456369,3rd_freq,x,qcmi_sample
-131.52232628315687,968.4045591,3rd_freq,x,qcmi_sample
-131.11303028278053,973.4527799000001,3rd_freq,x,qcmi_sample
-131.36741828359663,978.4929701000001,3rd_freq,x,qcmi_sample
-131.44375648349524,983.5312580000001,3rd_freq,x,qcmi_sample
-131.93823408335447,988.5798036000001,3rd_freq,x,qcmi_sample
-131.68335658311844,993.6148651000001,3rd_freq,x,qcmi_sample
-131.92346608266234,998.6498575,3rd_freq,x,qcmi_sample
-131.09516518190503,1003.6898082,3rd_freq,x,qcmi_sample
-131.58054098300636,1008.7298221000001,3rd_freq,x,qcmi_sample
-131.15817358344793,1013.7782087,3rd_freq,x,qcmi_sample
-131.52678288333118,1018.8282373000001,3rd_freq,x,qcmi_sample
-131.32873058319092,1023.8680025000001,3rd_freq,x,qcmi_sample
-131.0199170820415,1028.9062442,3rd_freq,x,qcmi_sample
-131.53878188319504,1033.9479105,3rd_freq,x,qcmi_sample
-131.25583678297698,1038.9921276,3rd_freq,x,qcmi_sample
-131.41748588345945,1044.0225437000001,3rd_freq,x,qcmi_sample
-131.4266102835536,1049.0720219,3rd_freq,x,qcmi_sample
-131.27565788291395,1054.1166014,3rd_freq,x,qcmi_sample
-131.21109148301184,1059.1626244000001,3rd_freq,x,qcmi_sample
-131.18547098338604,1064.2134938000002,3rd_freq,x,qcmi_sample
-131.65316218324006,1069.2497534000001,3rd_freq,x,qcmi_sample
-131.53512008301914,1074.2839387000001,3rd_freq,x,qcmi_sample
-131.4089432824403,1079.3332400000002,3rd_freq,x,qcmi_sample
-131.83054948225617,1084.3817224,3rd_freq,x,qcmi_sample
-131.47075218334794,1089.4214442,3rd_freq,x,qcmi_sample
-131.63743178360164,1094.4644601,3rd_freq,x,qcmi_sample
-132.04631688259542,1099.5152323,3rd_freq,x,qcmi_sample
-131.7500214818865,1104.5582758,3rd_freq,x,qcmi_sample
-131.54042178206146,1109.618218,3rd_freq,x,qcmi_sample
-131.48918288201094,1114.6742215000002,3rd_freq,x,qcmi_sample
-131.49983468279243,1119.7295331,3rd_freq,x,qcmi_sample
-131.7363565824926,1124.7695397,3rd_freq,x,qcmi_sample
-131.39544618315995,1129.8167918000001,3rd_freq,x,qcmi_sample
-131.2496616821736,1134.8584975,3rd_freq,x,qcmi_sample
-131.62615268304944,1139.8926442,3rd_freq,x,qcmi_sample
-131.42565708234906,1144.9459661,3rd_freq,x,qcmi_sample
-131.36833938211203,1149.9774156,3rd_freq,x,qcmi_sample
-131.55971808359027,1155.0287379000001,3rd_freq,x,qcmi_sample
-131.63549098186195,1160.0672513,3rd_freq,x,qcmi_sample
-131.5970687828958,1165.1081556000001,3rd_freq,x,qcmi_sample
-131.62186618335545,1170.1529158,3rd_freq,x,qcmi_sample
-131.99966358207166,1175.1874644,3rd_freq,x,qcmi_sample
-131.798890883103,1180.2371173000001,3rd_freq,x,qcmi_sample
-131.56311628222466,1185.2820466,3rd_freq,x,qcmi_sample
-131.92178318277,1190.3309747,3rd_freq,x,qcmi_sample
-131.830443283543,1195.3788305,3rd_freq,x,qcmi_sample
-131.75608058273792,1200.4108013,3rd_freq,x,qcmi_sample
-131.8012635819614,1205.4659916,3rd_freq,x,qcmi_sample
-132.0182309821248,1210.5223599,3rd_freq,x,qcmi_sample
-131.74004498310387,1215.565452,3rd_freq,x,qcmi_sample
-131.91502108238637,1220.6096837,3rd_freq,x,qcmi_sample
-132.2538027819246,1225.6426516000001,3rd_freq,x,qcmi_sample
-131.7319141831249,1230.6989676,3rd_freq,x,qcmi_sample
-131.8888077829033,1235.7581491,3rd_freq,x,qcmi_sample
-132.1973831821233,1240.7956313,3rd_freq,x,qcmi_sample
-131.95735708251595,1245.8377457000001,3rd_freq,x,qcmi_sample
-131.65959598310292,1250.8789976,3rd_freq,x,qcmi_sample
-131.646242082119,1255.9189962,3rd_freq,x,qcmi_sample
-132.16343798302114,1260.9692022000002,3rd_freq,x,qcmi_sample
-132.09822608344257,1266.0091973,3rd_freq,x,qcmi_sample
-131.89842708222568,1271.0434157,3rd_freq,x,qcmi_sample
-131.884899482131,1276.0778877,3rd_freq,x,qcmi_sample
-132.06730178371072,1281.1079141,3rd_freq,x,qcmi_sample
-132.1507135834545,1286.1503186,3rd_freq,x,qcmi_sample
-131.65667318366468,1291.2039536,3rd_freq,x,qcmi_sample
-132.30985628254712,1296.2572244,3rd_freq,x,qcmi_sample
-131.93903588317335,1301.2873406,3rd_freq,x,qcmi_sample
-131.96187468245625,1306.3219626,3rd_freq,x,qcmi_sample
-132.00282728299499,1311.3644361000001,3rd_freq,x,qcmi_sample
-132.34294718317688,1316.3984982,3rd_freq,x,qcmi_sample
-131.876304583624,1321.4384896000001,3rd_freq,x,qcmi_sample
-131.8944862820208,1326.4791420000001,3rd_freq,x,qcmi_sample
-131.82188508287072,1331.5354671,3rd_freq,x,qcmi_sample
-132.24030258320272,1336.5918980000001,3rd_freq,x,qcmi_sample
-132.34476038254797,1341.6457267,3rd_freq,x,qcmi_sample
-132.18492388352752,1346.6813277,3rd_freq,x,qcmi_sample
-132.0882979836315,1351.7140847,3rd_freq,x,qcmi_sample
-132.25084108300507,1356.7606055,3rd_freq,x,qcmi_sample
-132.19709858298302,1361.8032747,3rd_freq,x,qcmi_sample
-132.06072228215635,1366.8474152000001,3rd_freq,x,qcmi_sample
-132.23082968220115,1371.9008954,3rd_freq,x,qcmi_sample
-132.5405815821141,1376.9552314,3rd_freq,x,qcmi_sample
-132.3341645821929,1382.0020755,3rd_freq,x,qcmi_sample
-132.27947778254747,1387.0455594,3rd_freq,x,qcmi_sample
-132.20477518253028,1392.1005471,3rd_freq,x,qcmi_sample
-132.14485948346555,1397.144217,3rd_freq,x,qcmi_sample
-131.95968038216233,1402.1802332,3rd_freq,x,qcmi_sample
-131.8734101820737,1407.2256782,3rd_freq,x,qcmi_sample
-132.12409848347306,1412.2595129000001,3rd_freq,x,qcmi_sample
-132.68253388255835,1417.2900129,3rd_freq,x,qcmi_sample
-132.31783358193934,1422.3239482000001,3rd_freq,x,qcmi_sample
-132.05214618332684,1427.3682602000001,3rd_freq,x,qcmi_sample
-132.22018278203905,1432.4196381000002,3rd_freq,x,qcmi_sample
-132.16509688273072,1437.4675893,3rd_freq,x,qcmi_sample
-132.26268678344786,1442.5159350000001,3rd_freq,x,qcmi_sample
-132.08360568247736,1447.5702965,3rd_freq,x,qcmi_sample
-132.00847508199513,1452.6282912000001,3rd_freq,x,qcmi_sample
-132.10296908207238,1457.6720458,3rd_freq,x,qcmi_sample
-132.00248498283327,1462.7120367,3rd_freq,x,qcmi_sample
-132.2696278821677,1467.7589125,3rd_freq,x,qcmi_sample
-132.1877511832863,1472.8042293,3rd_freq,x,qcmi_sample
-132.52385398186743,1477.8459853000002,3rd_freq,x,qcmi_sample
-132.88215368241072,1482.9001893,3rd_freq,x,qcmi_sample
-132.2644107826054,1487.9434083,3rd_freq,x,qcmi_sample
-132.07703198306262,1492.9879146,3rd_freq,x,qcmi_sample
-132.27487628348172,1498.0382124,3rd_freq,x,qcmi_sample
-132.5594524834305,1503.091339,3rd_freq,x,qcmi_sample
-132.64316678233445,1508.1480833,3rd_freq,x,qcmi_sample
-131.97238778322935,1513.1928429,3rd_freq,x,qcmi_sample
-132.6181185822934,1518.2278373000001,3rd_freq,x,qcmi_sample
-132.45188538357615,1523.2607125,3rd_freq,x,qcmi_sample
-132.7296501826495,1528.3049311,3rd_freq,x,qcmi_sample
-132.35991478338838,1533.3548552,3rd_freq,x,qcmi_sample
-132.3591172825545,1538.3884532,3rd_freq,x,qcmi_sample
-132.60286508314312,1543.4275962000002,3rd_freq,x,qcmi_sample
-132.75913988240063,1548.4577135,3rd_freq,x,qcmi_sample
-132.57971738278866,1553.5045552000001,3rd_freq,x,qcmi_sample
-132.60822618193924,1558.5426602,3rd_freq,x,qcmi_sample
-132.54988818243146,1563.5866258,3rd_freq,x,qcmi_sample
-132.42326578311622,1568.6208696,3rd_freq,x,qcmi_sample
-132.56401108205318,1573.6805592,3rd_freq,x,qcmi_sample
-132.4009907823056,1578.7245747,3rd_freq,x,qcmi_sample
-132.4784408826381,1583.7566339,3rd_freq,x,qcmi_sample
-132.37451048195362,1588.8066481,3rd_freq,x,qcmi_sample
-132.85847968235612,1593.8550204,3rd_freq,x,qcmi_sample
-132.7391073834151,1598.8950295,3rd_freq,x,qcmi_sample
-132.4832648821175,1603.9435774,3rd_freq,x,qcmi_sample
-132.76779538206756,1608.9927219,3rd_freq,x,qcmi_sample
-132.25342078320682,1614.0230729,3rd_freq,x,qcmi_sample
-132.4892963822931,1619.0597623,3rd_freq,x,qcmi_sample
-132.59980688244104,1624.1087206,3rd_freq,x,qcmi_sample
-132.38968738354743,1629.1489393000002,3rd_freq,x,qcmi_sample
-132.7800420820713,1634.1967878,3rd_freq,x,qcmi_sample
-132.6732530836016,1639.2563445,3rd_freq,x,qcmi_sample
-132.88865138217807,1644.3133468,3rd_freq,x,qcmi_sample
-132.7988607827574,1649.3630446,3rd_freq,x,qcmi_sample
-132.39352988265455,1654.4031449000001,3rd_freq,x,qcmi_sample
-132.68807718344033,1659.4471647,3rd_freq,x,qcmi_sample
-132.42071388289332,1664.5805761000001,3rd_freq,x,qcmi_sample
-132.79787068255246,1669.6293170000001,3rd_freq,x,qcmi_sample
-132.4764032829553,1674.6724561,3rd_freq,x,qcmi_sample
-132.78072018362582,1679.7123348,3rd_freq,x,qcmi_sample
-132.64329668320715,1684.7594572,3rd_freq,x,qcmi_sample
-133.0220732819289,1689.8041950000002,3rd_freq,x,qcmi_sample
-132.96753748320043,1694.8416069,3rd_freq,x,qcmi_sample
-132.6366417836398,1699.8906531,3rd_freq,x,qcmi_sample
-132.54208058305085,1704.9389964,3rd_freq,x,qcmi_sample
-132.81757558323443,1709.9931773,3rd_freq,x,qcmi_sample
-132.96695798262954,1715.0525945,3rd_freq,x,qcmi_sample
-133.24091198295355,1720.1048336000001,3rd_freq,x,qcmi_sample
-132.97984728217125,1725.1485677,3rd_freq,x,qcmi_sample
-132.43687038309872,1730.1956631,3rd_freq,x,qcmi_sample
-133.13282798230648,1735.2395729,3rd_freq,x,qcmi_sample
-133.00648928247392,1740.2853578000002,3rd_freq,x,qcmi_sample
-132.5150161832571,1745.3181579,3rd_freq,x,qcmi_sample
-132.9970824830234,1750.356716,3rd_freq,x,qcmi_sample
-132.1412368826568,1755.397379,3rd_freq,x,qcmi_sample
-132.8751192819327,1760.447337,3rd_freq,x,qcmi_sample
-132.405334783718,1765.4909261,3rd_freq,x,qcmi_sample
-132.6114167831838,1770.5300038,3rd_freq,x,qcmi_sample
-132.59302238188684,1775.5694678,3rd_freq,x,qcmi_sample
-132.5560083836317,1780.6250776,3rd_freq,x,qcmi_sample
-132.7624805830419,1785.6670188,3rd_freq,x,qcmi_sample
-132.9556844830513,1790.7017651,3rd_freq,x,qcmi_sample
-132.75312978215516,1795.7424685,3rd_freq,x,qcmi_sample
-132.86973918229342,1800.7812084,3rd_freq,x,qcmi_sample
-133.22229048237205,1805.8212329,3rd_freq,x,qcmi_sample
-132.84481468237936,1810.8809168,3rd_freq,x,qcmi_sample
-132.66195648349822,1815.9277122,3rd_freq,x,qcmi_sample
-133.02545718289912,1820.9728532000001,3rd_freq,x,qcmi_sample
-132.6940819825977,1826.0262203,3rd_freq,x,qcmi_sample
-132.9403553828597,1831.0760423000002,3rd_freq,x,qcmi_sample
-132.86241228319705,1836.1260867,3rd_freq,x,qcmi_sample
-132.6735586822033,1841.1830828,3rd_freq,x,qcmi_sample
-132.67033488303423,1846.2322194,3rd_freq,x,qcmi_sample
-132.78385988250375,1851.2748357,3rd_freq,x,qcmi_sample
-133.13190848194063,1856.3265876,3rd_freq,x,qcmi_sample
-132.85710618272424,1861.3667209,3rd_freq,x,qcmi_sample
-132.65652238205075,1866.4128075,3rd_freq,x,qcmi_sample
-133.0353521835059,1871.4628805,3rd_freq,x,qcmi_sample
-133.09840578213334,1876.5189028,3rd_freq,x,qcmi_sample
-133.34880368225276,1881.5527149,3rd_freq,x,qcmi_sample
-132.97049668245018,1886.5967268,3rd_freq,x,qcmi_sample
-132.70349878259003,1891.6401592,3rd_freq,x,qcmi_sample
-132.95622168295085,1896.6781023,3rd_freq,x,qcmi_sample
-132.64231438189745,1901.7127444,3rd_freq,x,qcmi_sample
-132.6801609825343,1906.7363593,3rd_freq,x,qcmi_sample
-132.71566248312593,1911.7752775000001,3rd_freq,x,qcmi_sample
-132.89820798300207,1916.8093625000001,3rd_freq,x,qcmi_sample
-132.65513068251312,1921.8569634,3rd_freq,x,qcmi_sample
-132.8784181829542,1926.9008246,3rd_freq,x,qcmi_sample
-133.17555088363588,1931.9490173000002,3rd_freq,x,qcmi_sample
-204.04994409903884,912.9329934000001,5th_freq,x,qcmi_sample
-204.2708035968244,917.9829005,5th_freq,x,qcmi_sample
-204.98217249661684,923.0256154000001,5th_freq,x,qcmi_sample
-204.14773109927773,928.0577948,5th_freq,x,qcmi_sample
-204.5668990984559,933.0899356000001,5th_freq,x,qcmi_sample
-203.90167089924216,938.1235861,5th_freq,x,qcmi_sample
